case_id,filepath,doc_type,raw_reply,total_tokens,elapsed_sec,api_error,processed
1000309,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1000309/Judgement.pdf,judgement,"{""Number_jurors"": 8}",3963,2.658527135848999,NA,TRUE
1000309,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1000309/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""03/26/2012"",
  ""Judge"": ""Magistrate Judge Craig B. Shaffer"",
  ""Jury_size"": 8,
  ""Jurors_brought"": null,
  ""Excused_for_cause"": 3,
  ""Pl_peremptory"": 3,
  ""Def_peremptory"": 3,
  ""Voir_dire_minutes"": 160,
  ""Voir_Dire_Extras"": ""Court's preliminary statements to the jury panel and jurors sworn for voir dire occurred between jury panel being present (9:23 a.m.) and fourteen jurors called to the jury box for voir dire. Eight selected jurors addressed by court (11:55 a.m.) occurred between end of challenges and jurors sworn to try the case (1:11 p.m. session).""
}",6996,5.637678146362305,NA,TRUE
1000309,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1000309/Minute_Entry_Final.pdf,minute_final,"{
  ""Final_trial_day"": 9,
  ""Delib_start_time"": ""9:31 a.m."",
  ""Delib_end_time"": ""1:03 p.m."",
  ""notes"": ""Jury polled at plaintiff's request; all jurors confirmed verdict. Judgment entered in favor of Defendant. Plaintiff's Exhibit 953 admitted during pre-jury discussion. Jury verdict filed conventionally per General Order 2007-3.""
}",4351,4.846604108810425,NA,TRUE
1000309,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1000309/Verdict.pdf,verdict,"{
  ""Pl_type"": ""individual"",
  ""Def_type"": ""corporation"",
  ""Pl_gender"": ""Female"",
  ""Def_gender"": null,
  ""Number_pl"": 1,
  ""Number_def"": 1,
  ""Outcome"": ""defendant"",
  ""Verdict_note"": ""Jury found plaintiff had injuries but defendant did not engage in reckless conduct; verdict for defendant on Special Verdict Form A"",
  ""Non_economic_damages_requested"": ""YES"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": 0,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""04/05/2012"",
  ""notes"": ""Two special verdict forms were provided (A and B); only Form A was completed. Question 2 answered NO (no reckless conduct), ending the inquiry in favor of defendant. Damage questions and fault apportionment questions were not reached. Non-party James Michael Goodwin was identified on the form for potential fault apportionment but not reached.""
}",9897,7.362029075622559,NA,TRUE
1002201,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002201/Judgement.pdf,judgement,"{""Number_jurors"": 9}",3720,1.45784592628479,NA,TRUE
1002201,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002201/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""07/30/2018"",
  ""Judge"": ""Chief Judge Marcia S. Krieger"",
  ""Jury_size"": null,
  ""Jurors_brought"": null,
  ""Excused_for_cause"": null,
  ""Pl_peremptory"": null,
  ""Def_peremptory"": null,
  ""Voir_dire_minutes"": 106,
  ""Voir_Dire_Extras"": ""Jurors sworn for voir dire occurred between the 9:51 a.m. timestamp and the start of voir dire by the Court; counsel exercised their challenges between voir dire by the Court and jurors sworn to try the case (end boundary at 11:37 a.m. recess)""
}",3164,7.703391075134277,NA,TRUE
1002201,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002201/Verdict.pdf,verdict,"{
  ""Pl_type"": ""individual"",
  ""Def_type"": ""federal agency"",
  ""Pl_gender"": ""Male"",
  ""Def_gender"": null,
  ""Number_pl"": 1,
  ""Number_def"": 1,
  ""Outcome"": ""defendant"",
  ""Verdict_note"": ""Jury answered No to both liability questions (Claim 1: Retaliation based on emergency placement; Claim 2: Retaliation based on constructive discharge), so remaining questions on damages were not answered."",
  ""Non_economic_damages_requested"": ""NO"",
  ""Punitive_damages_requested"": ""NO"",
  ""Monetary_award"": 0,
  ""Non_economic_damages_awarded"": null,
  ""Punitive_damages_awarded"": 0,
  ""Percent_plaintiff_liable"": null,
  ""verdict_date"": ""08/08/2018"",
  ""notes"": ""Defendant is Megan J. Brennan, Postmaster General, United States Postal Service. Both liability claims were decided in favor of the defendant. Questions 3-5 regarding compensatory damages and mitigation were left blank as instructed when both Q1 and Q2 are answered No.""
}",4983,6.177555084228516,NA,TRUE
1002529,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002529/Judgement.pdf,judgement,"{""Number_jurors"": 8}",5929,2.1272780895233154,NA,TRUE
1002529,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002529/Minute_Entry_Day1.pdf,minute_day1,"{
  ""Trial_date"": ""10/22/2012"",
  ""Judge"": ""Judge William J. Martínez"",
  ""Jury_size"": 8,
  ""Jurors_brought"": null,
  ""Excused_for_cause"": 2,
  ""Pl_peremptory"": 3,
  ""Def_peremptory"": 3,
  ""Voir_dire_minutes"": 92,
  ""Voir_Dire_Extras"": ""Bench conferences at 10:07 and 10:16; recess from 10:24 to 10:40; bench conference at 10:41""
}",8687,3.8511669635772705,NA,TRUE
1002529,C:/Users/liang/OneDrive/Documents/plab-doc-parser/kate_files/1002529/Minute_Entry_Final.pdf,minute_final,"{
  ""Final_trial_day"": 4,
  ""Delib_start_time"": ""12:59"",
  ""Delib_end_time"": ""3:38"",
  ""notes"": ""Two Rule 50 motions were denied: one on the general motion and one specifically on the affirmative defense. Trial duration recorded as three hours and 34 minutes. Jury verdict filed conventionally per General Order 2008-03.""
}",6253,3.8663220405578613,NA,TRUE
